,blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
13,6675284,1541808038,0x59b12053a96583926c73445eee3df9d4987b1a1040131f4735179ec6878b6f6c,273,0x3a9147feba5825d796858a3d91314120d18eba2b7e9c5831c8a2c30847dc3d4f,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,70,1000000,10000000001,263605,3299265,deprecated,7394214
14,6692692,1542053838,0x4eb11716772f848e593e450d7327b8df5e5cbaa24072c6c7d75dcf286e4543df,291,0xdcdf22f11dd61c53474dfa3662a9943a9bcf2da9836ad4c1ccc7ab243f858800,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,400800000000000000,AMPL,,18,33,1000000,8000000001,303242,3418776,deprecated,7376806
15,6721234,1542457495,0x636c180da0508190b3d17433e92db0443cf31a9dea541a11cd36528c288f2e09,387,0xf696871c822e1322534082e4752fcec39e5a773ddf8e9932a7dcaaa1828330d1,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,34,1000000,10000000001,263605,1707524,deprecated,7348264
16,6737034,1542681292,0x12086d7df29401889f23c969c6c00d8351347942a23b6465f1c42f7ed1e11d38,408,0x607b0a1cbcebc1be0b7631029f82639168e43aeaba671a2dc5967ac74cb1efd4,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,12,1000000,9000000001,263605,854988,deprecated,7332464
17,6742172,1542755097,0xf5aaa49fd338213d2ea888d7eb8901753c4b139385885de71750d6e4883ab0b7,419,0xeb887299d6b67fff538832f3c20e84867eb0b966ab7f2341bf837c4121631f4e,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,4,1000000,15000000001,263605,412843,deprecated,7327326
18,6762034,1543036691,0xb63d03411a6883de52675dbe0ca733e6225b4c04cb6701cc39e76adb59e1051c,439,0x26ea360462f7feb6da6deb759fcb6923a20444e07751389433f0c84d49233be8,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,16,1000000,20000000001,263605,943735,deprecated,7307464
19,6766426,1543097897,0x43436c457025afc803760693c1d390a97ae05115b79536fe65e1a731706fd3e1,446,0xb08bc8bf54adc25e9ca144261999c84837c53f905fb2a8db53d4e85545f94b50,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,16,1000000,10000000001,263605,975248,deprecated,7303072
20,6928060,1545416747,0x945cf632cf2e6d04c6c38e71d9811b8d40a52608c6c442126c6768d3751e9257,704,0x70d345462ead672f3215bbfcbb4adb255f47debf6f3731d72d25094bd3c803eb,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,57,1000000,20000000001,293605,3407961,deprecated,7141438
21,6928069,1545416869,0x8f2bcf11352beaad67b3e816dae59946ecb176fb97595ee5194a021ec2b77ddd,705,0x123a19e9820705abfefdf89600fc669b07001ab892ef22b2a7af382236ead11c,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,61,1000000,20000000001,263605,3408988,deprecated,7141429
22,6947854,1545706040,0x40801dc32c48b1348a640a281b84088beefeab6bf266c058a15ff93849f8e13f,723,0x48f46cf8e463e2c6230ea2e018691f4a8b213346368700487e1a6137ef71b03f,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x78a16b1543b05c6201a1616d9f93b3cb35fa2b83,0x498b859d2e59958e209d7dd262324c8d31b12b12,0,AMPL,,18,41,1000000,10000000001,263605,1949621,deprecated,7121644
