,timestamp,BORROW,SUPPLY,DATE,SUPPLY_VALUE,prices,total_supply,total_borrow,POSITION,POSITION($)
20,1638487078,7.176335192885870638,50.594193918781095,2021-12-03,2529.6799709950000000,28804.084147365073,1457319.4190046769,206707.762765582,-1250611.656239095,-0.001250611656239095
19,1638435238,7.176335192885870638,50.594193918781095,2021-12-02,2529.6799709950000000,28957.91012795457,1465102.1204963685,207811.6695636666,-1257290.4509327018,-0.0012572904509327019
17,1638331558,7.326193761939822710,40.78255451660146,2021-12-01,2039.1037653900000000,29572.578639952728,1206045.3005803558,216654.4411564965,-989390.8594238593,-0.0009893908594238593
15,1638227878,7.326193761939822710,40.78255451660146,2021-11-30,2039.1037653900000000,30191.67778013158,1231293.745015881,221190.0814152971,-1010103.6636005839,-0.0010101036636005838
14,1638176038,7.326193761939822710,40.78255451660146,2021-11-29,2039.1037653900000000,29957.754299821652,1221753.7479274282,219476.3126730793,-1002277.4352543489,-0.0010022774352543488
12,1638072359,7.326193761939822710,40.78255451660146,2021-11-28,2039.1037653900000000,29086.99416872529,1186241.925410108,213096.9552324952,-973144.9701776127,-0.0009731449701776127
10,1637968679,7.472159461424622227,40.73847681442356,2021-11-27,2036.8999061775000000,28655.24810877619,1167371.1606909335,214116.58327546198,-953254.5774154714,-0.0009532545774154714
9,1637916839,7.472159461424622227,40.73847681442356,2021-11-26,2036.8999061775000000,32033.712846802155,1305004.6680893516,239361.01053279213,-1065643.6575565594,-0.0010656436575565593
7,1637813159,7.472159461424622227,40.73847681442356,2021-11-25,2036.8999061775000000,31159.30253775918,1269382.5239881114,232827.27726890944,-1036555.246719202,-0.0010365552467192021
5,1637709479,7.472159461424622227,40.73847681442356,2021-11-24,2036.8999061775000000,31744.651168658496,1293228.7356163578,237201.09557951574,-1056027.640036842,-0.001056027640036842
4,1637657639,7.472159461424622227,40.73847681442356,2021-11-23,2036.8999061775000000,31156.476135157685,1269267.3806512621,232806.1579379689,-1036461.2227132933,-0.0010364612227132934
2,1637553959,7.472159461424622227,40.73847681442356,2021-11-22,2036.8999061775000000,31848.793156496457,1297471.3215733026,237979.2611192707,-1059492.060454032,-0.001059492060454032
0,1637450279,7.471280321602801859,40.74791766670676,2021-11-21,2037.3719432450000000,32142.503986895827,1309740.106059825,240145.65752433444,-1069594.4485354905,-0.0010695944485354905
93,1637087408,7.465189960743098260,40.83612753940259,2021-11-17,2041.7823850550000000,30903.60749693785,1261983.6571725921,230701.30043688556,-1031282.3567357066,-0.0010312823567357066
92,1637035568,7.458207879450540660,40.962667212086515,2021-11-16,2048.1092943450000000,33598.59272012667,1376287.9723889814,250585.2889636983,-1125702.683425283,-0.001125702683425283
90,1636931888,7.458207879450540660,40.962667212086515,2021-11-15,2048.1092943450000000,33731.688844140765,1381739.9446241893,251577.94752454455,-1130161.9970996447,-0.0011301619970996448
88,1636828207,7.458207879450540660,40.962667212086515,2021-11-14,2048.1092943450000000,32899.45813707589,1347649.5551270114,245370.9979075926,-1102278.5572194187,-0.0011022785572194188
