date,Liabilities,Assets,VAR,VAR_DATE,timestamp
22-09-2021,17199477075,8252032182,-3.512629424,10-01-2021,1632268800
21-09-2021,17692365381,8211730562,-3.792821702,10-01-2021,1632182400
20-09-2021,18664125695,8298889602,-4.232634578,10-01-2021,1632096000
19-09-2021,18978579096,8250780428,-4.386815597,10-01-2021,1632009600
18-09-2021,18835555416,8095352815,-4.357130574,10-01-2021,1631923200
17-09-2021,19101509945,8264906079,-4.384733297,10-01-2021,1631836800
16-09-2021,19638237752,8617692415,-4.516243498,10-01-2021,1631750400
15-09-2021,19398527570,8637089798,-4.316803152,10-01-2021,1631664000
14-09-2021,19272978511,8670470244,-4.246267844,10-01-2021,1631577600
13-09-2021,19716535015,8838770374,-4.397657881,10-01-2021,1631491200
12-09-2021,19380793097,8791057337,-4.208925587,10-01-2021,1631404800
11-09-2021,19128133867,8787571103,-4.180473525,10-01-2021,1631318400
