,timestamp,BORROW,SUPPLY,DATE,SUPPLY_VALUE,prices,total_supply,total_borrow,POSITION,POSITION($)
34,1641670055,2222878155.16177560,3006355709.3169804,2022-01-09,133915686339.43271131,0.9994029448446835,3004560749.1420174,2221550974.2995963,-783009774.842421,-0.7830097748424211
17,1641581927,2160401259.32298478,2838552480.77703,2022-01-08,126441027086.61747380,1.002207271479534,2844817936.7110095,2165169851.407038,-679648085.3039713,-0.6796480853039712
0,1641493800,2211869486.58528836,2829411847.0879784,2022-01-07,126033864943.34440794,1.000597733788647,2831103082.150981,2213191595.7134976,-617911486.4374833,-0.6179114864374833
