,timestamp,BORROW,SUPPLY,DATE,SUPPLY_VALUE,prices,total_supply,total_borrow,POSITION,POSITION($)
31,1641670055,7.762056719780936755,44.83684199596676,2022-01-09,2232.3730598250000000,33222.266522601676,1489581.5148217874,257873.11710811357,-1231708.3977136738,-0.0012317083977136738
14,1641581927,7.510051152610397195,46.038193522409976,2022-01-08,2292.1869241300000000,35733.24190776579,1645093.9061328117,268358.4745759226,-1376735.431556889,-0.001376735431556889
0,1641509351,7.510051152610397195,46.038193522409976,2022-01-07,2292.1869241300000000,36078.82409793872,1661003.8858818912,270953.81450155244,-1390050.0713803389,-0.0013900500713803388
