timestamp,DAI_price,DAI_%change(10),GUSD_price,GUSD_%change(10),SUSD_price,SUSD_%change(10),TUSD_price,TUSD_%change(10),USDC_price,USDC_%change(10),USDP_price,USDP_%change(10),USDT_price,USDT_%change(10),BAL_price,BAL_%change(10),WETH_price,WETH_%change(10),LINK_price,LINK_%change(10),MKR_price,MKR_%change(10),RAI_price,RAI_%change(10),UNI_price,UNI_%change(10),WBTC_price,WBTC_%change(10),XSUSHI_price,XSUSHI_%change(10),YFI_price,YFI_%change(10),BUSD_price,BUSD_%change(10),FEI_price,FEI_%change(10),FRAX_price,FRAX_%change(10),AAVE_price,AAVE_%change(10),AMPL_price,AMPL_%change(10),BAT_price,BAT_%change(10),CRV_price,CRV_%change(10),DPI_price,DPI_%change(10),ENJ_price,ENJ_%change(10),KNC_price,KNC_%change(10),MANA_price,MANA_%change(10),REN_price,REN_%change(10),RENFIL_price,RENFIL_%change(10),SNX_price,SNX_%change(10),ZRX_price,ZRX_%change(10),DAI_%change(1),GUSD_%change(1),SUSD_%change(1),TUSD_%change(1),USDC_%change(1),USDP_%change(1),USDT_%change(1),BAL_%change(1),WETH_%change(1),LINK_%change(1),MKR_%change(1),RAI_%change(1),UNI_%change(1),WBTC_%change(1),XSUSHI_%change(1),YFI_%change(1),BUSD_%change(1),FEI_%change(1),FRAX_%change(1),AAVE_%change(1),AMPL_%change(1),BAT_%change(1),CRV_%change(1),DPI_%change(1),ENJ_%change(1),KNC_%change(1),MANA_%change(1),REN_%change(1),RENFIL_%change(1),SNX_%change(1),ZRX_%change(1),PAX_%change(1),PAX_%change(10),date
1613088000.0,1.0000389713030946,0.11310415328317414,1.0250405332506274,3.841088435203942,47680.13943570945,42.14023504907628,0.9969872793917528,-0.11753226803265335,0.9968832423756454,-0.12969722595686708,1.0507394895525692,11.205657273421043,0.9976065477985809,0.01504675595571059,47.31505458857532,56.8254715774099,1782.5088691218523,30.23709813273454,27.763871998933464,21.712090788050435,2528.2961184187966,71.32520094661892,47680.13943570945,42.14023504907628,21.473246483515222,5.47367110131682,47680.13943570945,42.14023504907628,19.208995154099966,34.924372143818346,43789.39144039961,42.02365745721629,0.9970565008901418,-0.0515883720524161,47680.13943570945,42.14023504907628,1.0008331724626163,0.683738836879111,517.005674874323,75.27061295430548,1.3861664646171636,-8.425704177375644,0.5925587797705645,88.08203252221605,3.533802047213781,40.01525333227466,448.8468811600855,38.83052066105249,47680.13943570945,42.14023504907628,47680.13943570945,42.14023504907628,0.2781526034349231,79.59243690555641,47680.13943570945,42.14023504907628,39.95992151064982,77.5276544310842,47680.13943570945,42.14023504907628,1.7489962232770844,155.98398380158213,-0.02686763922223388,4.385384717910664,6.231888312741133,-0.1333659690158543,0.010498720846785681,-0.3582826425807846,-0.041311317520561365,11.2913795735975,2.4922695564105712,4.142160639986593,0.5563277355614684,6.231888312741133,4.207773902284261,6.231888312741133,16.00660836792956,21.746200341078705,-0.1688367473740936,6.231888312741133,0.23983397684535865,-1.4863888064274133,-0.5483707887037919,34.40958413186199,14.59414490324159,2.6693265731663236,6.231888312741133,6.231888312741133,11.94250767017786,6.231888312741133,-0.4339479559980233,6.231888312741133,16.82883897786587,6.231888312741133,42.14023504907628,2021-02-12
1613001600.0,1.000307730375204,0.024989165343878537,0.9819770612722077,0.7251454095672238,44883.07625234111,35.44077512656172,0.9983186967956007,0.05115897833664752,0.9967785933736666,-0.04997054850466847,1.0545176432312187,2.057519829053542,0.9980188425315342,-0.2867883774443184,42.51457279967103,60.55869651940714,1739.164209004836,32.050233056465736,26.65958899672877,18.000277334411333,2514.308323855657,70.02990132262912,44883.07625234111,35.44077512656172,20.60618481654805,16.8231390896067,44883.07625234111,35.44077512656172,16.55853526307417,43.622136565290376,35967.768454145764,19.067810672308138,0.998742745656543,0.16470307524149919,44883.07625234111,35.44077512656172,0.9984385775158019,-0.4933436607216522,524.8063375308025,75.29490784759936,1.3938097099164626,24.606429813901016,0.4408605112483921,46.217685493903154,3.0837544537703674,22.39317249984954,437.1771941449514,39.17075141589428,44883.07625234111,35.44077512656172,44883.07625234111,35.44077512656172,0.24847808864033924,61.26833038443282,44883.07625234111,35.44077512656172,40.13408254149721,84.53040169093825,44883.07625234111,35.44077512656172,1.4970586360174694,114.96528317862283,0.30316310276133857,-1.7860398013852636,-3.5730841926550365,-0.3545206445444811,-0.4766493726791425,-5.580426456538627,0.24684907871425607,9.335243130351637,-1.689565881213632,-3.647694556052101,-2.046826457726605,-3.5730841926550365,5.597216455286212,-3.5730841926550365,2.48211003904285,2.480277674126384,-0.033343456906115905,-3.5730841926550365,-0.7301258148624122,6.9732378422048145,0.9722469306658426,1.1297696460468944,-3.130838268965583,3.6874495072841498,-3.5730841926550365,-3.5730841926550365,2.7514114721731,-3.5730841926550365,-1.0768599188936225,-3.5730841926550365,-1.8994833448894997,-3.5730841926550365,35.44077512656172,2021-02-11
1612915200.0,0.9972843322502015,0.14431664796185326,0.9998345034518403,2.1815475806237132,46546.21158060757,36.12172882347512,1.0018705346726233,0.6935189984564836,1.0015524870201002,0.5065422361539267,1.1168422008873231,14.383623184865563,0.9955613086131869,-0.09472235149100529,38.88460077688245,37.23179905697337,1769.053533934599,28.899623717732375,27.66886466690488,17.744869475467286,2566.847232132365,62.78188176363436,46546.21158060757,36.12172882347512,19.513946965897038,0.6390928868687713,46546.21158060757,36.12172882347512,16.15748861607731,45.15219820886512,35097.258975545,13.28140354965879,0.9990758720894125,0.4286971538312371,46546.21158060757,36.12172882347512,1.0057820519181089,2.095674613944005,490.5959173685471,56.86812063752915,1.3803889210007811,37.43653356909063,0.43593544491537867,39.074604091180795,3.183422256024758,26.766692555480425,421.6298078720118,30.329550437037746,46546.21158060757,36.12172882347512,46546.21158060757,36.12172882347512,0.24182450156184132,55.40755007730207,46546.21158060757,36.12172882347512,40.570975111173745,80.49437198091532,46546.21158060757,36.12172882347512,1.5260456183738975,134.57356298116235,-0.25357582465240963,0.17010472575770597,0.561040038770413,-0.02376074327273541,-0.06969517239520584,10.819246514789231,-0.7384890818902072,4.203839415198577,1.0311824923474182,8.340833825094865,2.533263699874761,0.561040038770413,0.8040011102776171,0.561040038770413,4.192668372435606,7.522767746941813,0.15096455361944097,0.561040038770413,-0.01573282367775801,-0.07390208641232227,-3.6866472851474845,4.0739893559970906,3.14948754497342,1.351603439865632,0.561040038770413,0.561040038770413,2.4275645427140353,0.561040038770413,45.11210500412179,0.561040038770413,3.2933226367423947,0.561040038770413,36.12172882347512,2021-02-10
1612828800.0,0.9998196331299475,0.560231551788502,0.998136625881697,0.32043438619874687,46286.52563921583,35.53658908746632,1.0021086431346324,0.5399774062262414,1.0022510075876712,0.44645501456702585,1.007805264889864,-1.8834428186195316,1.0029681186643629,0.7967327178516658,37.31590025387391,44.045161229768915,1750.997553719215,26.85774992582089,25.538722280440833,12.417915169824134,2503.428779606379,78.64721650542774,46286.52563921583,35.53658908746632,19.358305970959584,23.732600002195305,46286.52563921583,35.53658908746632,15.507318190875518,63.202585383096256,32641.69971716827,8.839479800934765,0.9975698951501571,-0.10657388047815126,46286.52563921583,35.53658908746632,1.0059403147341295,1.4720115630160675,490.9587461253575,70.90074609112513,1.4332269431919702,46.67762938720409,0.4188706972922996,35.71774507686828,3.0862220761269206,50.8936701508933,416.0070423771588,44.72899976922737,46286.52563921583,35.53658908746632,46286.52563921583,35.53658908746632,0.23609318706489052,53.273310844026554,46286.52563921583,35.53658908746632,27.95836716035603,24.444924391196913,46286.52563921583,35.53658908746632,1.477390386347267,146.4283142640092,-0.07750993767106583,1.0100625251182134,19.035546696871993,0.6101904819472235,0.6591123314065652,0.48164918384734445,0.4240009323266552,3.4796187666393723,8.849522406466097,3.2294435363718987,1.980237453796227,19.035546696871993,4.173030281664738,19.035546696871993,6.076915464002265,6.016470382624465,0.1065009891001788,19.035546696871993,1.083560135055204,3.139916052811883,8.40937590736705,2.6712802844688577,3.021177108715639,5.8574398747136565,19.035546696871993,19.035546696871993,0.5956712375436531,19.035546696871993,14.44619546294451,19.035546696871993,4.335428665136741,19.035546696871993,35.53658908746632,2021-02-09
1612742400.0,1.0005951938410333,0.4134305800023495,0.9881556361114914,-2.4055400328759555,38884.62473910085,17.700379969343523,0.9960309570375415,0.3046780362378449,0.9956883031989143,0.29652969232628656,1.0029744466533608,5.928586050794486,0.9987334794002474,-0.012721227327379809,36.06111106577069,56.87128388256,1608.6405479857196,21.062047357304255,24.739765521880887,6.975951892202447,2454.81756280534,74.91692630487353,38884.62473910085,17.700379969343523,18.582838493435663,31.217438237898076,38884.62473910085,17.700379969343523,14.618937704818542,56.9834569411671,30789.272270017085,3.5595608281286655,0.9965086036308219,0.14602343014776456,38884.62473910085,17.700379969343523,0.995157188162069,1.34487479515833,476.01235769279316,59.531192755540275,1.322050727804784,28.414480977464024,0.40797260551513975,32.82092125671344,2.995716184518168,44.453203378412645,392.98800619920445,37.96834591208802,38884.62473910085,17.700379969343523,38884.62473910085,17.700379969343523,0.23469517540907603,48.88125837728399,38884.62473910085,17.700379969343523,24.42926743633729,11.067785880815926,38884.62473910085,17.700379969343523,1.4160006866784753,133.1272626433992,0.18451129539305341,-0.007639759161802135,-1.0711828091277837,-0.3675999407817066,-0.48935295724918054,-1.2527731692381978,-0.06443638503375769,0.2797207303591571,-4.471696844468492,-1.3268334442992646,-3.818025714919007,-1.0711828091277837,-3.8313092271633464,-1.0711828091277837,-5.932608568332797,-2.2974596218063756,-0.24989680681476076,-1.0711828091277837,-0.39484704124695064,1.3055668834466427,-14.7759560503421,15.62034385773796,-4.7700318893795774,-2.654703683716254,-1.0711828091277837,-1.0711828091277837,2.4092904623176263,-1.0711828091277837,1.730451548969219,-1.0711828091277837,-1.947406085344822,-1.0711828091277837,17.700379969343523,2021-02-08
1612656000.0,0.9987523828816095,-0.16930732475996807,0.988231134590136,-1.3420424654677137,39305.66021433094,29.331716853854097,0.9997058752429258,-0.3271131308778785,1.0005846939887308,0.003430247439530904,1.0156988493178762,3.7323755533351197,0.9993774420967774,-0.2691725658894755,35.960522030904876,85.26516601667616,1683.941297865053,34.37756768319995,25.0724349744217,19.069349556471884,2552.2636450873024,91.49952367295487,39305.66021433094,29.331716853854097,19.32316884434958,30.32468843021143,39305.66021433094,29.331716853854097,15.540919634662227,92.80039540602655,31513.277086589438,13.366548498948102,0.9990050854392517,-0.3104161014840428,39305.66021433094,29.331716853854097,0.9991021132954518,0.11268097728321025,469.87778888839495,63.388390028555804,1.5512649559151679,55.194976517987925,0.3528553815902148,15.512132582580737,3.145770437556278,73.96961012966639,403.70518255175944,50.43781757332525,39305.66021433094,29.331716853854097,39305.66021433094,29.331716853854097,0.22917371495258443,56.01121152411789,39305.66021433094,29.331716853854097,24.01372161862268,13.623987314684975,39305.66021433094,29.331716853854097,1.4441236382904465,145.71951244786044,-0.2898044181921951,-2.9602558939004533,3.3371505249096813,-0.08417403484885243,-0.03840908690796276,5.536060570960526,-0.2657346408289172,-8.849891956515956,-2.372116218825981,-5.957388280413397,-6.2778269331404095,3.3371505249096813,-9.033057599760479,3.3371505249096813,-7.985603894295787,-3.326310429508509,-0.1474725039907221,3.3371505249096813,0.1678217901004347,-6.400286160589452,-6.442410958451611,-5.027953745229767,-4.374775084616183,-7.761068401095601,3.3371505249096813,3.3371505249096813,5.833621366395118,3.3371505249096813,-3.6800298492030934,3.3371505249096813,-10.282662889284525,3.3371505249096813,29.331716853854097,2021-02-07
1612569600.0,1.0016552239757441,-0.031940979821813736,1.0183777211012035,0.1812896674823929,38036.33060779648,16.975001517724145,1.0005480769298802,0.08566047026184949,1.0009691571022041,0.11019694736865285,0.9624187636177104,-0.1414701856422977,1.0020402100499148,-0.11573385584694637,39.451979600232136,81.74922940327161,1724.8569083393102,27.273759314491624,26.660717430075128,15.755842100653558,2723.222863458967,85.24232300498346,38036.33060779648,16.975001517724145,21.24196805398914,53.96392229827597,38036.33060779648,16.975001517724145,16.88966106652392,89.27742598212205,32597.57357622202,7.844333600618189,1.0004805191127266,0.06664766694711516,38036.33060779648,16.975001517724145,0.9974282114160866,0.9820924400014968,502.00771948359414,82.14482630854694,1.6580856473612846,55.08742881970401,0.3715360419250645,24.624310853220628,3.2896868376935955,54.71049552091968,437.673307305041,59.66894791550427,38036.33060779648,16.975001517724145,38036.33060779648,16.975001517724145,0.21654150353523946,29.871452411116543,38036.33060779648,16.975001517724145,24.931197114188475,11.927918744620316,38036.33060779648,16.975001517724145,1.6096372059152058,196.37160554938774,0.03627024809200985,3.157118642800934,3.482250907581905,0.5349847500440692,0.587860518146324,-4.994913329998036,0.06432034220757654,17.010829220676747,8.63181329747589,8.893538274805426,31.183963119714004,3.482250907581905,5.964532568454826,3.482250907581905,-3.918497721524644,4.965541362328377,0.5687031124080691,3.482250907581905,1.7086695003164323,7.450853787255758,6.96160452996301,19.175148820548916,8.028068089412017,12.043086505755804,3.482250907581905,3.482250907581905,26.35859377259811,3.482250907581905,10.67684410297609,3.482250907581905,56.020762076404026,3.482250907581905,16.975001517724145,2021-02-06
1612483200.0,1.0012920528640448,-0.0495913318899459,0.9872103200434568,-3.1600976799863782,36756.38119020626,13.716431689750094,0.9952237814702027,-0.059274219847260085,0.9951192439584959,-0.3924501997909926,1.0130181418187116,6.711721693689408,1.0013961086459804,0.054991534933620766,33.71651996912834,59.61893315746276,1587.8008991859367,19.976235641132465,24.48328693553306,3.4823804477127496,2075.8809222540767,51.31449380232003,36756.38119020626,13.716431689750094,20.046299963873743,75.89275497653016,36756.38119020626,13.716431689750094,17.57847313583025,107.148543218722,31055.4998841945,5.437528110318719,0.994822930146037,-0.6528692714494174,36756.38119020626,13.716431689750094,0.9806717719505548,-1.5998952578711338,467.1975156917133,86.93971704010674,1.5501690112518902,51.158140877659044,0.3117563062451171,3.606615797054543,3.045214911156985,51.672825467245666,390.6294631418933,58.32618567727184,36756.38119020626,13.716431689750094,36756.38119020626,13.716431689750094,0.17137061838859927,4.170534635154444,36756.38119020626,13.716431689750094,22.526118553752724,0.4703876023151224,36756.38119020626,13.716431689750094,1.0316814150202391,97.62241706870812,0.1953011887831892,-3.3515495498302657,-2.301577966937568,-0.5662298145446437,-0.45579300895602826,1.0015822026888743,0.1476949350437748,-4.877140296006128,-4.406977053091795,-2.362757210445938,17.976734494981105,-2.301577966937568,1.106295748479914,-2.301577966937568,9.194917524166947,-8.602368245844508,-0.5273145926800905,-2.301577966937568,-1.6791049093128507,22.116429904128744,3.9085936371789463,-3.4861923658299605,15.585125571964983,11.347294286005512,-2.301577966937568,-2.301577966937568,-2.441677267580503,-2.301577966937568,-3.7119822595147727,-2.301577966937568,34.65230419332254,-2.301577966937568,13.716431689750094,2021-02-05
1612396800.0,0.9993403293208912,-0.15831373917289715,1.0214445399230123,0.8137408763402708,37622.28746925658,16.510489970987148,1.0008911254335389,0.04195230157518602,0.999675695892607,-0.11301191136293895,1.0029725472872275,3.502020686108616,0.9999192785170844,0.033327055352594774,35.44523374722796,54.171703565673866,1661.000824367477,19.27852029577693,25.07576641456784,1.5828031611172526,1759.5680463103406,22.023521809282844,37622.28746925658,16.510489970987148,19.826955201427335,65.103536930168,37622.28746925658,16.510489970987148,16.098252129674254,75.25118724937371,33978.45139765619,5.580413279262403,1.0000965853816497,0.08235603573153658,37622.28746925658,16.510489970987148,0.9974194916004614,-1.4629453975544215,382.5836671269387,43.76788766682781,1.4918583314337468,38.948134641058594,0.3230173110844525,1.054961038826504,2.634607953305367,16.16377389450327,350.82079510484243,31.998194637319248,37622.28746925658,16.510489970987148,37622.28746925658,16.510489970987148,0.17565966038451714,2.7723918072827076,37622.28746925658,16.510489970987148,23.394518946755095,1.77175256407684,37622.28746925658,16.510489970987148,0.7661817755001333,39.95726601570101,-0.12379680309189289,1.4588101779524159,5.8708931497960375,0.3181962909853208,0.07021778329290947,1.0847705345088319,-0.1009027601771708,8.722851404309415,9.69311757773028,5.82289102121912,3.7304812968532586,5.8708931497960375,3.9570630054222655,5.8708931497960375,11.95540204331976,7.049400248414818,0.09859183266125997,5.8708931497960375,0.44228345013484466,26.560302309915894,10.589161386679798,2.0714766710306307,5.153856215133835,8.609073299308307,5.8708931497960375,5.8708931497960375,4.794744500479609,5.8708931497960375,2.575245425740521,5.8708931497960375,12.49694844438098,5.8708931497960375,16.510489970987148,2021-02-04
1612310400.0,1.0005790141528208,0.175184849030153,1.0067578538832285,-0.13241573877907628,35536.00649805141,11.034380951542149,0.9977164287626649,-0.16638178031070003,0.9989742383267867,-0.06941137564649731,0.9922093525896937,1.5222962063157772,1.00092924375145,0.2350907307355152,32.601457089657444,58.219310469813266,1514.2251957516528,22.990110979478366,23.695975580122607,-4.242573886053085,1696.2883275118077,23.027663508760686,35536.00649805141,11.034380951542149,19.072254090511567,105.11713609287013,35536.00649805141,11.034380951542149,14.379165128133106,81.94187574091644,31740.90776670123,4.255055660974811,0.9991115430010747,-0.09270726663510562,35536.00649805141,11.034380951542149,0.9930274953333136,0.44074881592698256,302.2935787480049,43.2359139608107,1.3490095346843254,43.68528282363839,0.3164618771270598,-3.9588952773082062,2.505479159903783,17.12866831329255,323.0124191724198,42.27974534951874,35536.00649805141,11.034380951542149,35536.00649805141,11.034380951542149,0.16762258567624372,-13.173204686165905,35536.00649805141,11.034380951542149,22.80717813509068,-0.629988011107517,35536.00649805141,11.034380951542149,0.6810689410645989,20.366123953666047,0.16716741242939023,1.988973066651625,5.937112938800958,-0.04448295234194515,0.07978407522552894,5.011084388346003,0.34816364639249014,8.057338761493101,10.63523936984463,3.87912504531427,14.945767806706606,5.937112938800958,-6.319677527677954,5.937112938800958,0.999547935830048,2.9463909809004036,0.15441619702960055,5.937112938800958,-0.10151167155272058,2.4808496583580526,-10.880401921394437,0.44706972175710213,-0.7286501604540706,-0.09068968511080422,5.937112938800958,5.937112938800958,8.227455972922911,5.937112938800958,1.3241439284477554,5.937112938800958,-0.31840065922157407,5.937112938800958,11.034380951542149,2021-02-03
1612224000.0,0.9989091635515915,-0.22506391365790776,0.9871242190322812,-2.294884166058912,33544.43547898108,1.8087001603869273,0.9981604399954842,-0.5265115817767418,0.9981778513589739,-0.3207089816059132,0.9448615433018115,0.7160025628620073,0.997456462958835,-0.29541355205815345,30.17051637891639,50.93216690228358,1368.6644548123775,10.672174260281679,22.81110431935764,5.336257336018269,1475.729259005251,4.798602738355802,33544.43547898108,1.8087001603869273,20.358868956868168,133.70762204289028,33544.43547898108,1.8087001603869273,14.236860879089175,89.89676646118397,30832.462861753073,-0.06475581898302088,0.9975711315969975,-0.2969330211362639,33544.43547898108,1.8087001603869273,0.9940365584596511,-0.24850498481762454,294.97567570503713,54.64259918189202,1.513706932895352,59.123175354050375,0.31505336890729957,0.03839348916788997,2.523869337883925,26.7612549436896,323.3056240247934,49.32929386373913,33544.43547898108,1.8087001603869273,33544.43547898108,1.8087001603869273,0.1548799093255788,-1.4176059828791674,33544.43547898108,1.8087001603869273,22.509124924061993,0.7532695020182016,33544.43547898108,1.8087001603869273,0.6832443957246808,33.340477823623985,-0.11485943037412819,1.2531090802844422,1.2248874589819772,0.03529853585602323,0.09033731702477615,-8.555132946134124,-0.34297636804628656,13.940667025912635,3.919146506293183,0.9661715459556951,-0.2039257051816253,1.2248874589819772,15.42102533921238,1.2248874589819772,23.484858108033652,2.0678793365908006,0.04720097081719636,1.2248874589819772,-0.9320588779453357,-1.4727334786368644,35.3252279351281,4.491949796626716,0.17152139367804198,2.920937402778995,1.2248874589819772,1.2248874589819772,0.5208327370138401,1.2248874589819772,3.4935297114111687,1.2248874589819772,-1.8917352510104684,1.2248874589819772,1.8087001603869273,2021-02-02
1612137600.0,1.0000578242719622,-0.22037838632771012,0.9749075638256027,-0.16731050063821037,33138.52583197373,7.689551650480817,0.9978082283002433,-0.3342832459895786,0.9972769381297606,-0.29057461619117514,1.0332581518711574,10.138497444077359,1.0008892766480473,-0.6056454288811975,26.47914670541199,45.74349814579438,1317.0474362291777,17.28852562912765,22.592818931413035,22.317806603459683,1478.7447997660104,27.072988366682992,33138.52583197373,7.689551650480817,17.638787124819952,130.95629261101683,33138.52583197373,7.689551650480817,11.52923613244445,77.66128274721352,30207.801966842468,7.401878928025364,0.9971004904854653,-0.33894798294235384,33138.52583197373,7.689551650480817,1.0033887322185977,1.0990910853141325,299.38481612202156,86.40108586322623,1.1185696532659746,24.045574925952405,0.3015097043556846,22.95802656928781,2.519547774426844,50.979580990992744,314.1300809956126,63.023010472643314,33138.52583197373,7.689551650480817,33138.52583197373,7.689551650480817,0.15407742366279545,28.64208887672803,33138.52583197373,7.689551650480817,21.74930644150225,1.7793618889636698,33138.52583197373,7.689551650480817,0.6964187955752401,48.34262658534054,0.42282244040833095,-0.36594728844130325,-3.0882799323456065,0.28523478435045413,0.0774877026184922,5.823195973810534,0.43994298877476423,-6.549614313192064,-4.035171524311073,-3.856246066215245,-6.222365655110798,-3.0882799323456065,-9.031651107346438,-3.0882799323456065,3.5738912189730256,-2.5000155328819282,0.23012865026887197,-3.0882799323456065,1.8527317330062865,-4.271658630225903,11.368856531389232,-3.8106599222380924,0.3306229624879237,-2.899578088330613,-3.0882799323456065,-3.0882799323456065,-0.9827590711100287,-3.0882799323456065,-3.240496526832099,-3.0882799323456065,7.048856363288943,-3.0882799323456065,7.689551650480817,2021-02-01
1612051200.0,0.9958471590114928,-0.23196215021741695,0.9784883152830962,-2.3688751494683076,34194.54923392095,-4.15327215556116,0.9949702271185704,-0.8022801920594107,0.9965047694774088,-0.500994786983377,0.9764004407189436,-99.99726316651615,0.996505221791999,-0.1253900066534272,28.33497851379115,26.56162222854597,1372.427228964234,-0.9687728028141287,23.49899812209637,7.299560870525534,1576.8629802790506,11.173289530977698,34194.54923392095,-4.15327215556116,19.390026684593842,114.6796588028425,34194.54923392095,-4.15327215556116,11.131411591044369,71.53095307736098,30982.365927483883,-9.281972766186584,0.9948111450246957,-0.6031049776630585,34194.54923392095,-4.15327215556116,0.9851367902913503,-2.950529907598204,312.74417987205544,57.36242531276379,1.0043828123086695,-2.3506251004203613,0.3134543849785605,12.38708776840047,2.511245021740635,52.77160751852935,323.51052118122766,35.96457008381406,34194.54923392095,-4.15327215556116,34194.54923392095,-4.15327215556116,0.15560666225132186,12.67590876933802,34194.54923392095,-4.15327215556116,22.477695379589754,-1.508719171037265,34194.54923392095,-4.15327215556116,0.6505616400158649,16.30727427015782,0.1606865699253873,-1.6543724719960493,0.1287632749529037,-0.17620859804385383,-0.12943789397162184,-4.940911690717613,0.14722165513292798,9.377410720175927,-0.5692327590477015,3.4393321818168476,12.526541410775977,0.1287632749529037,23.93534947716381,0.1287632749529037,17.149537286900763,3.3066482373145245,-0.382826204430373,0.1287632749529037,-0.6264981019108344,8.864979181253398,2.789366754847776,1.5619440288998998,22.781500692959444,12.549426754491133,0.1287632749529037,0.1287632749529037,1.0209087740130711,0.1287632749529037,0.05001672514634647,0.1287632749529037,8.513504457213664,0.1287632749529037,-4.15327215556116,2021-01-31
1611964800.0,0.9942495335395489,-0.49070146557805094,0.9949484688625037,-0.09291223653027418,34150.57583406174,-5.375696700070332,0.9967265449898279,-0.640496701323138,0.9977962959890639,0.33835756359717867,1.0271510679148808,-99.9971539731963,0.9950403069828191,-0.24239573525661626,25.905695085689604,15.819525725396,1380.2842591352105,-0.23128788506518372,22.717662253263423,8.994575053700958,1401.3253766706848,-1.343256535385266,34150.57583406174,-5.375696700070332,15.645275352345399,81.47850383729647,34150.57583406174,-5.375696700070332,9.50188267819052,-99.9736722146991,29990.67964755922,-13.785286177604636,0.9986341783458014,-0.1699927214335603,34150.57583406174,-5.375696700070332,0.9913475639629172,0.09064180317104238,287.27712274794624,53.5521955538121,0.9771271523679278,-15.727212114040842,0.3086336993405381,14.380043739235813,2.045295918006836,51.98432731946572,287.4386218660313,25.640541593394733,34150.57583406174,-5.375696700070332,34150.57583406174,-5.375696700070332,0.15403411446180792,24.317601624780533,34150.57583406174,-5.375696700070332,22.466458392845286,-3.287047279314221,34150.57583406174,-5.375696700070332,0.5995213621290594,10.443884962174817,-0.2233799144808117,-1.7346509342813305,3.37082532775635,0.37472678834439715,0.5088695990914796,8.481986403379436,-0.3824597688637048,12.693689347239243,3.876554992477952,-1.7677211952958078,-0.14918772206442513,3.37082532775635,10.474670109546741,3.37082532775635,2.0346635569891536,0.8734986004463285,0.3596370953316539,3.37082532775635,0.9569100675028999,-3.7216969208665613,-5.088909614939509,0.479815858019761,-1.3759885733638333,0.9125738814640676,3.37082532775635,3.37082532775635,-2.286901491977942,3.37082532775635,2.1438648039510517,3.37082532775635,-1.2961113901455303,3.37082532775635,-5.375696700070332,2021-01-30
1611878400.0,0.9964754595689563,-0.4542074512204147,1.0125120180432008,1.3603831017141383,33036.95769650771,-10.087468460946903,0.9930054874187401,-0.5627824716207024,0.9927445209254281,-0.6829484606313057,0.9468402100377495,-99.99742310411783,0.9988605467210793,-0.1289128648490249,22.98770697431625,0.23827701084399253,1328.773619066556,5.796041283667183,23.126473832932714,5.261451115249089,1403.419105665444,-1.1379334623204034,33036.95769650771,-10.087468460946903,14.161866549890156,54.12416054855165,33036.95769650771,-10.087468460946903,9.312406536121383,-99.97465559468051,29730.979953764112,-21.849632217871275,0.995055589327409,-0.35819017424570393,33036.95769650771,-10.087468460946903,0.9819511743179062,-3.2532633540361586,298.38199631730765,50.085998714877356,1.0295184139215545,-6.664866989072389,0.3071598974431287,8.54597780477555,2.07383160390741,29.415632923035933,284.8392532368347,21.623050868142816,33036.95769650771,-10.087468460946903,33036.95769650771,-10.087468460946903,0.15763916692209082,32.406817734083674,33036.95769650771,-10.087468460946903,21.994917106344165,-8.113453261565184,33036.95769650771,-10.087468460946903,0.6073938631726855,4.054315567185376,-0.3968981023806833,1.0819879913412755,8.705118683126551,-0.9951566165851312,-0.7801557945759009,-3.3000930122192766,-0.3207550825081016,18.430465088335644,6.035386838096197,9.82795247574788,5.300285401849176,8.705118683126551,-4.48560168513125,8.705118683126551,15.529563536340335,6.954874023050367,-0.7045318369662994,8.705118683126551,-1.6058885857981966,3.7549659606722656,2.9972897048602616,0.5530782543306944,14.68849452556355,6.143288390089503,8.705118683126551,8.705118683126551,7.313691800372391,8.705118683126551,4.071756222105199,8.705118683126551,3.3488546031246536,8.705118683126551,-10.087468460946903,2021-01-29
