,timestamp,BORROW,SUPPLY,DATE,SUPPLY_VALUE,prices,total_supply,total_borrow,POSITION,POSITION($)
29,1639596455,200.702685940130543505,916.6770068418203,2021-12-16,45793.635230530000,2375.8041119403742,2177845.0021759914,476830.26653403963,-1701014.7356419517,-0.0017010147356419517
12,1639508327,200.702685940130543505,916.6770068418203,2021-12-15,45793.635230530000,2302.9244113081522,2111037.856340918,462203.11486664007,-1648834.7414742783,-0.0016488347414742783
0,1639446119,200.689730223308598685,654.5342295161631,2021-12-14,32697.996708377500,2231.924124399022,1460870.7371020508,447924.2504045338,-1012946.486697517,-0.001012946486697517
